Hechos_Id,Número De Victimas,Fecha,Año,Mes,Dia,Día Semana,Estación,Hora,Franja Horaria,Lugar Del Hecho,Tipo De Calle,Calle,Cruce,Comuna,Barrio,Pos X,Pos Y,Participantes,Víctima,Acusado,Rol,Sexo,Edad,Rango Etario
2019-0079,1,2019-09-17,2019,Septiembre,17,Martes,Primavera,05:30:00,5,AGRELO Y COLOMBRES,CALLE,AGRELO,True,Comuna 5,Almagro,-58.41822901,-34.61866836,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,57,41-60
2019-0080,1,2019-09-17,2019,Septiembre,17,Martes,Primavera,18:40:00,18,"CABILDO AV. y PAZ, GRAL. AV.",GRAL PAZ,CABILDO AV.,True,Comuna 0,Límite o Afueras,-58.47617802,-34.53825652,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,76,61+
2019-0081,1,2019-09-23,2019,Septiembre,23,Lunes,Primavera,16:00:00,16,ELCANO AV. 4300,AVENIDA,ELCANO AV.,False,Comuna 15,Chacarita,-58.46141281,-34.58623761,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,67,61+
2019-0082,1,2019-09-25,2019,Septiembre,25,Miércoles,Primavera,07:45:00,7,"RABANAL, FRANCISCO, INTENDENTE AV. 2428",AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",False,Comuna 8,Villa Soldati,-58.42985146,-34.6611974,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,MASCULINO,47,41-60
2019-0083,1,2019-09-26,2019,Septiembre,26,Jueves,Primavera,08:00:00,8,MONTE Y CORVALAN,CALLE,MONTE,True,Comuna 9,Mataderos,-58.48457413,-34.6583909,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,73,61+
2019-0084,1,2019-09-27,2019,Septiembre,27,Viernes,Primavera,11:45:00,11,TANDIL Y LA FUENTE,CALLE,TANDIL,True,Comuna 7,Flores,-58.46572884,-34.63628186,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,FEMENINO,40,41-60
2019-0085,1,2019-10-09,2019,Octubre,9,Miércoles,Primavera,22:18:00,22,CARDOSO Y BACACAY,CALLE,CARDOSO,True,Comuna 10,Velez Sarsfield,-58.49261744,-34.6341913,BICICLETA-TREN,BICICLETA,TREN,CICLISTA,MASCULINO,20,19-25
2019-0086,1,2019-10-15,2019,Octubre,15,Martes,Primavera,14:10:00,14,CORRIENTES AV. 6700,AVENIDA,CORRIENTES AV.,False,Comuna 15,Chacarita,-58.45283186,-34.5884156,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,29,26-40
2019-0087,1,2019-10-21,2019,Octubre,21,Lunes,Primavera,21:00:00,21,ALVAREZ THOMAS AV. Y MENDOZA,AVENIDA,ALVAREZ THOMAS AV.,True,Comuna 12,Villa Urquiza,-58.47973681,-34.57418656,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,41,41-60
2019-0088,1,2019-10-22,2019,Octubre,22,Martes,Primavera,20:00:00,20,"ALCORTA, AMANCIO AV. Y BONAVENA, OSCAR NATALIO",AVENIDA,"ALCORTA, AMANCIO AV.",True,Comuna 4,Nueva Pompeya,-58.40623949,-34.65076549,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,27,26-40
2019-0089,1,2019-10-23,2019,Octubre,23,Miércoles,Primavera,15:45:00,15,"BROWN, ALTE. AV. Y BLANES, JUAN MANUEL",AVENIDA,"BROWN, ALTE. AV.",True,Comuna 4,Boca,-58.36244648,-34.63107887,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,92,61+
2019-0090,1,2019-10-24,2019,Octubre,24,Jueves,Primavera,18:26:00,18,"ALBERDI, JUAN BAUTISTA AV. 5455",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",False,Comuna 9,Mataderos,-58.49962423,-34.64868027,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,67,61+
2019-0091,1,2019-11-01,2019,Noviembre,1,Viernes,Primavera,20:50:00,20,"JUSTO, JUAN B. AV. Y CAMARGO",AVENIDA,"JUSTO, JUAN B. AV.",True,Comuna 15,Villa Crespo,-58.44551437,-34.59559816,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,35,26-40
2019-0092,1,2019-11-03,2019,Noviembre,3,Domingo,Primavera,10:30:00,10,"BRIN, MINISTRO Y SUAREZ",CALLE,"BRIN, MINISTRO",True,Comuna 4,Boca,-58.35608181,-34.63420319,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,37,26-40
2019-0093,1,2019-11-13,2019,Noviembre,13,Miércoles,Primavera,11:50:00,11,"NIZA Y JUSTO, JUAN B. AV.",AVENIDA,NIZA,True,Comuna 11,Villa Gral. Mitre,-58.46483679,-34.60907662,BICICLETA-OTRO,BICICLETA,OTRO,CICLISTA,MASCULINO,16,0-18
2019-0094,1,2019-11-18,2019,Noviembre,18,Lunes,Primavera,14:00:00,14,CAMARGO Y SERRANO,CALLE,CAMARGO,True,Comuna 15,Villa Crespo,-58.44368628,-34.59724326,MOTO-OTRO,MOTO,OTRO,PASAJERO_ACOMPAÑANTE,FEMENINO,19,19-25
2019-0095,1,2019-11-20,2019,Noviembre,20,Miércoles,Primavera,15:30:00,15,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI ALTURA CASEROS AV.,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,False,Comuna 4,Barracas,-58.37864583,-34.62907067,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,5,0-18
2019-0096,1,2019-11-22,2019,Noviembre,22,Viernes,Primavera,19:33:00,19,CASEROS AV. Y PIEDRAS,AVENIDA,CASEROS AV.,True,Comuna 1,Constitucion,-58.37560352,-34.62726382,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,73,61+
2019-0097,1,2019-11-25,2019,Noviembre,25,Lunes,Primavera,08:50:00,8,"AUTOPISTA PERITO MORENO KM 5,6",AUTOPISTA,AUTOPISTA PERITO MORENO,False,Comuna 9,Parque Avellaneda,-58.47721439,-34.64815069,MULTIPLE,MOTO,MULTIPLE,PASAJERO_ACOMPAÑANTE,FEMENINO,23,19-25
2019-0098,1,2019-11-25,2019,Noviembre,25,Lunes,Primavera,14:00:00,14,GUZMAN 365,AVENIDA,GUZMAN,False,Comuna 15,Chacarita,-58.45134029,-34.58984288,PASAJEROS-PASAJEROS,PASAJEROS,PASAJEROS,PASAJERO_ACOMPAÑANTE,FEMENINO,61,61+
2019-0100,1,2019-12-05,2019,Diciembre,5,Jueves,Verano,17:30:00,17,de los constituyentes av. 4300,AVENIDA,DE LOS CONSTITUYENTES AV.,False,Comuna 12,Villa Pueyrredon,-58.49040794,-34.58368803,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,38,26-40
2019-0101,1,2019-12-17,2019,Diciembre,17,Martes,Verano,04:20:00,4,"MORENO, PERITO AV. Y TILCARA AV.",AVENIDA,"MORENO, PERITO AV.",True,Comuna 4,Nueva Pompeya,-58.42102679,-34.64991178,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,25,26-40
2019-0102,1,2019-12-17,2019,Diciembre,17,Martes,Verano,14:30:00,14,"IBARROLA Y GORDILLO, TIMOTEO",CALLE,IBARROLA,True,Comuna 9,Liniers,-58.52219407,-34.64143926,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,18,19-25
2019-0103,1,2019-12-18,2019,Diciembre,18,Miércoles,Verano,09:00:00,9,"PAZ, GRAL. AV. Y GRIVEO",GRAL PAZ,"PAZ, GRAL. AV.",True,Comuna 11,Villa Devoto,-58.52169422,-34.5947164,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,24,19-25
2019-0104,1,2019-12-21,2019,Diciembre,21,Sábado,Verano,04:25:00,4,RIVADAVIA AV. Y PERGAMINO,AVENIDA,RIVADAVIA AV.,True,Comuna 10,Floresta,-58.47460416,-34.63206174,MOTO-AUTO,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,23,19-25
2019-0105,1,2019-05-05,2019,Mayo,5,Domingo,Otoño,11:00:00,11,SANTO TOME Y SEGUROLA AV.,AVENIDA,SANTO TOME,True,Comuna 10,Monte Castro,-58.50512382,-34.61520391,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,82,61+
2020-0001,1,2020-01-04,2020,Enero,4,Sábado,Verano,10:40:00,10,URIARTE Y LOYOLA,CALLE,URIARTE,True,Comuna 15,Villa Crespo,-58.43910409,-34.59213355,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,87,61+
2020-0002,1,2020-01-05,2020,Enero,5,Domingo,Verano,20:00:00,20,SARAZA Y VARELA AV.,AVENIDA,SARAZA,True,Comuna 7,Flores,-58.45019436,-34.64646409,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,36,26-40
2020-0003,1,2020-01-11,2020,Enero,11,Sábado,Verano,06:00:00,6,RIVADAVIA AV. Y COMBATE DE LOS POZOS,AVENIDA,RIVADAVIA AV.,True,Comuna 3,Balvanera,-58.39337644,-34.60927582,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,44,41-60
2020-0004,1,2020-01-14,2020,Enero,14,Martes,Verano,21:40:00,21,RODRIGUEZ PEÑA Y RIVADAVIA AV.,AVENIDA,RODRIGUEZ PE?A,True,Comuna 1,Monserrat,-58.39055614,-34.60919284,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,82,61+
2020-0005,1,2020-01-14,2020,Enero,14,Martes,Verano,06:00:00,6,24 DE NOVIEMBRE Y SAN JUAN AV.,AVENIDA,24 DE NOVIEMBRE,True,Comuna 3,San Cristobal,-58.41036975,-34.62477021,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,25,26-40
2020-0006,1,2020-01-20,2020,Enero,20,Lunes,Verano,12:55:00,12,LAFUENTE AV. 2250,AVENIDA,LAFUENTE AV.,False,Comuna 8,Villa Soldati,-58.44925765,-34.65412546,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,23,19-25
2020-0007,1,2020-01-27,2020,Enero,27,Lunes,Verano,00:37:00,0,CHILE Y LIMA ,CALLE,CHILE,True,Comuna 1,Monserrat,-58.3815685,-34.61648696,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,52,41-60
2020-0008,1,2020-01-30,2020,Enero,30,Jueves,Verano,07:10:00,7,CORDOBA AV. Y JEAN JAURES,AVENIDA,CORDOBA AV.,True,Comuna 3,Balvanera,-58.40662899,-34.59804521,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,49,41-60
2020-0009,1,2020-02-04,2020,Febrero,4,Martes,Verano,14:50:00,14,"PERON, JUAN DOMINGO, TTE. GENERAL Y SALGUERO, JERONIMO",CALLE,"PERON, JUAN DOMINGO, TTE. GENERAL",True,Comuna 5,Almagro,-58.41985649,-34.6060085,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,48,41-60
2020-0010,1,2020-02-08,2020,Febrero,8,Sábado,Verano,05:45:00,5,9 DE JULIO AV. Y SAN JUAN AV.,AVENIDA,9 DE JULIO AV.,True,Comuna 1,Constitucion,-58.38099833,-34.62214953,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,61,61+
2020-0011,1,2020-02-12,2020,Febrero,12,Miércoles,Verano,11:29:00,11,COLOMBRES 466,CALLE,COLOMBRES,False,Comuna 5,Almagro,-58.41803309,-34.61823178,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,31,26-40
2020-0012,1,2020-02-18,2020,Febrero,18,Martes,Verano,21:00:00,21,MEXICO 2860,CALLE,MEXICO,False,Comuna 3,Balvanera,-58.40604003,-34.61783553,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,66,61+
2020-0013,1,2020-02-20,2020,Febrero,20,Jueves,Verano,12:00:00,12,COMBATIENTES DE MALVINAS AV. Y TRIUNVITARO AV.,AVENIDA,COMBATIENTES DE MALVINAS AV.,True,Comuna 15,Parque Chas,-58.47549929,-34.57994061,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,58,41-60
2020-0014,1,2020-02-27,2020,Febrero,27,Jueves,Verano,02:14:00,2,BERMUDEZ Y NOGOYA,CALLE,BERMUDEZ,True,Comuna 11,Villa Devoto,-58.51398484,-34.61600366,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,15,0-18
2020-0015,1,2020-02-28,2020,Febrero,28,Viernes,Verano,14:30:00,14,BRASIL AV. Y PASEO COLON AV.,AVENIDA,BRASIL AV.,True,Comuna 1,San Telmo,-58.36797542,-34.62519403,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,29,26-40
2020-0016,1,2020-02-29,2020,Febrero,29,Sábado,Verano,13:00:00,13,"ALEM,LEANDRO N. AV. 770",AVENIDA,"ALEM, LEANDRO N. AV.",False,Comuna 1,San Nicolas,-58.37133616,-34.59879316,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,68,61+
2020-0017,1,2020-03-05,2020,Marzo,5,Jueves,Otoño,23:00:00,23,BELGRANO AV. Y RINCON,AVENIDA,BELGRANO AV.,True,Comuna 3,Balvanera,-58.39613805,-34.61413568,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,10,0-18
2020-0018,1,2020-03-09,2020,Marzo,9,Lunes,Otoño,14:00:00,14,"UDAONDO, GUILLERMO AV. 901",AVENIDA,"UDAONDO, GUILLERMO AV.",False,Comuna 13,Belgrano,-58.44903073,-34.54200276,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,31,26-40
2020-0019,1,2020-03-10,2020,Marzo,10,Martes,Otoño,21:00:00,21,CONSTITUCION Y CASTRO,CALLE,CONSTITUCION,True,Comuna 5,Boedo,-58.41972364,-34.6284667,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,80,61+
2020-0020,1,2020-03-13,2020,Marzo,13,Viernes,Otoño,17:30:00,17,"PUEYRREDON AV. Y GOMEZ, VALENTIN",AVENIDA,PUEYRREDON AV.,True,Comuna 3,Balvanera,-58.40571596,-34.60557123,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,74,61+
2020-0021,1,2020-03-14,2020,Marzo,14,Sábado,Otoño,16:50:00,16,"BRAVO, MARIO 1279",CALLE,"BRAVO, MARIO",False,Comuna 2,Recoleta,-58.4145159,-34.59488319,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,87,61+
2020-0022,1,2020-04-07,2020,Abril,7,Martes,Otoño,06:15:00,6,"DELLEPIANE, LUIS, TTE. GRAL. Y ESCALADA AV.",AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,True,Comuna 8,Villa Lugano,-58.47297505,-34.66245085,AUTO-CARGAS,AUTO,CARGAS,PASAJERO_ACOMPAÑANTE,MASCULINO,44,41-60
2020-0023,1,2020-04-09,2020,Abril,9,Jueves,Otoño,18:42:00,18,"ARAOZ DE LAMADRID, GREGORIO, GRAL. Y BROWN, ALTE. AV.",AVENIDA,"ARAOZ DE LAMADRID, GREGORIO, GRAL.",True,Comuna 4,Boca,-58.35791192,-34.63695178,AUTO-CARGAS,AUTO,CARGAS,CONDUCTOR,MASCULINO,44,41-60
2020-0024,1,2020-04-24,2020,Abril,24,Viernes,Otoño,07:58:00,7,MURGUIONDO 1339,CALLE,MURGUIONDO,False,Comuna 9,Mataderos,-58.50801713,-34.65177305,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,53,41-60
2020-0025,1,2020-05-12,2020,Mayo,12,Martes,Otoño,05:35:00,5,RIVADAVIA AV. 2551,AVENIDA,RIVADAVIA AV.,False,Comuna 3,Balvanera,-58.40258477,-34.60975108,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,54,41-60
2020-0026,1,2020-05-17,2020,Mayo,17,Domingo,Otoño,06:40:00,6,"LUGONES, LEOPOLDO AV. KM 6,1",AUTOPISTA,"LUGONES, LEOPOLDO AV.",False,Comuna 13,Belgrano,-58.45198104,-34.54116624,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,28,26-40
2020-0027,1,2020-05-18,2020,Mayo,18,Lunes,Otoño,08:00:00,8,"DELLEPIANE, LUIS, TTE. GRAL. Y MONTIEL",AVENIDA,"DELLEPIANE, LUIS, TTE. GRAL.",True,Comuna 8,Villa Lugano,-58.48267426,-34.68454456,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,76,61+
2020-0028,1,2020-05-19,2020,Mayo,19,Martes,Otoño,10:00:00,10,"SCALABRINI ORTIZ, RAUL AV. Y WARNES AV.",AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",True,Comuna 15,Villa Crespo,-58.44248936,-34.60221948,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,91,61+
2020-0029,1,2020-06-10,2020,Junio,10,Miércoles,Invierno,14:00:00,14,"PAZ, GRAL. AV. y ROFFO, ANGEL H., DR.",GRAL PAZ,"PAZ, GRAL. AV.",True,Comuna 9,Liniers,-58.52909134,-34.63886726,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,80,61+
2020-0030,1,2020-06-16,2020,Junio,16,Martes,Invierno,15:00:00,15,SAN MARTIN AV. 1550,AVENIDA,SAN MARTIN AV.,False,Comuna 6,Caballito,-58.45158942,-34.6064658,MULTIPLE,MOTO,MULTIPLE,CONDUCTOR,MASCULINO,40,41-60
2020-0031,1,2020-06-30,2020,Junio,30,Martes,Invierno,08:00:00,8,"GARZON, EUGENIO, GRAL. AV. y LARRAYA",AVENIDA,"GARZON, EUGENIO, GRAL. AV.",True,Comuna 9,Mataderos,-58.49344309,-34.65788529,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,29,26-40
2020-0032,1,2020-07-10,2020,Julio,10,Viernes,Invierno,23:00:00,23,CORRIENTES AV. Y SERRANO,AVENIDA,CORRIENTES AV.,True,Comuna 15,Villa Crespo,-58.44259166,-34.59635137,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,21,19-25
2020-0033,1,2020-07-19,2020,Julio,19,Domingo,Invierno,06:25:00,6,"PAZ, GRAL. AV. Y DEL LIBERTADOR AV.",GRAL PAZ,"PAZ, GRAL. AV.",True,Comuna 0,Límite o Afueras,-58.46743471,-34.53476874,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,32,26-40
2020-0034,1,2020-08-02,2020,Agosto,2,Domingo,Invierno,03:20:00,3,"MITRE, BARTOLOME Y ANCHORENA, TOMAS MANUEL DE, DR.",CALLE,"MITRE, BARTOLOME",True,Comuna 3,Balvanera,-58.41178158,-34.60922259,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,3,0-18
2020-0035,1,2020-08-04,2020,Agosto,4,Martes,Invierno,05:30:00,5,"AU 25 DE MAYO ALTURA PUMACAHUA Y RECUERO, CASIMIRO, TTE. CNEL.",AUTOPISTA,AUTOPISTA 25 DE MAYO,False,Comuna 7,Parque Chacabuco,-58.45068621,-34.63638927,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,40,41-60
2020-0036,1,2020-08-07,2020,Agosto,7,Viernes,Invierno,18:40:00,18,"SCALABRINI ORTIZ, RAUL AV. Y PARAGUAY",AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",True,Comuna 14,Palermo,-58.42016954,-34.5877879,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,72,61+
2020-0037,1,2020-08-29,2020,Agosto,29,Sábado,Invierno,04:30:00,4,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y VARELA AV.",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",True,Comuna 8,Villa Soldati,-58.43850413,-34.65554754,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,38,26-40
2020-0038,2,2020-08-30,2020,Agosto,30,Domingo,Invierno,04:00:00,4,"LAS HERAS GENERAL AV. Y DIAZ, CNEL. AV.",AVENIDA,LAS HERAS GENERAL AV.,True,Comuna 14,Palermo,-58.40617526,-34.58345898,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,46,41-60
2020-0038,2,2020-08-30,2020,Agosto,30,Domingo,Invierno,04:00:00,4,"LAS HERAS GENERAL AV. Y DIAZ, CNEL. AV.",AVENIDA,LAS HERAS GENERAL AV.,True,Comuna 14,Palermo,-58.40617526,-34.58345898,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,64,61+
2020-0039,1,2020-09-01,2020,Septiembre,1,Martes,Primavera,19:17:42,19,MURGUIONDO 2700,CALLE,MURGUIONDO,False,Comuna 9,Mataderos,-58.49320476,-34.66337786,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,44,41-60
2020-0040,1,2020-09-12,2020,Septiembre,12,Sábado,Primavera,03:30:00,3,"CASTILLO, RAMON S., PRES. AV. Y CALLE 12",AVENIDA,"CASTILLO, RAMON S., PRES. AV.",True,Comuna 2,Recoleta,-58.38526125,-34.5780581,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,61,61+
2020-0041,1,2020-09-28,2020,Septiembre,28,Lunes,Primavera,01:45:00,1,"CURAPALIGUE Y PERON, EVA AV.",AVENIDA,CURAPALIGUE,True,Comuna 7,Parque Chacabuco,-58.4475047,-34.63491705,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,34,26-40
2020-0042,1,2020-09-29,2020,Septiembre,29,Martes,Primavera,17:10:00,17,"DIAZ, ANA Y SOLDADO DE LA FRONTERA AV.",AVENIDA,"DIAZ, ANA",True,Comuna 8,Villa Lugano,-58.46745752,-34.68192648,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,53,41-60
2020-0043,1,2020-09-30,2020,Septiembre,30,Miércoles,Primavera,17:20:00,17,"ALEM, LEANDRO N. AV. Y PARAGUAY",AVENIDA,"ALEM, LEANDRO N. AV.",True,Comuna 1,Retiro,-58.37202621,-34.59717942,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,64,61+
2020-0044,1,2020-10-05,2020,Octubre,5,Lunes,Primavera,00:20:00,0,LA PLATA AV. E INDEPENDENCIA,AVENIDA,LA PLATA AV.,True,Comuna 6,Caballito,-58.42779702,-34.62207347,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,43,41-60
2020-0045,1,2020-10-19,2020,Octubre,19,Lunes,Primavera,03:00:00,3,"PAZ, GRAL. AV. Y 27 DE FEBRERO AV.",GRAL PAZ,"PAZ, GRAL. AV.",True,Comuna 0,Límite o Afueras,-58.46244952,-34.70524971,AUTO-CARGAS,AUTO,CARGAS,CONDUCTOR,MASCULINO,50,41-60
2020-0046,1,2020-10-27,2020,Octubre,27,Martes,Primavera,21:00:00,21,"NAZCA AV. Y CARRANZA, ADOLFO P.",AVENIDA,NAZCA AV.,True,Comuna 11,Villa Del Parque,-58.4844016,-34.60776782,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,41,41-60
2020-0047,1,2020-10-27,2020,Octubre,27,Martes,Primavera,14:00:00,14,AUTOPISTA CAMPORA ALTURA LACARRA AV.,AUTOPISTA,AUTOPISTA PRESIDENTE HECTOR J. CAMPORA,True,Comuna 7,Flores,-58.46668375,-34.65174801,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,15,0-18
2020-0048,1,2020-10-29,2020,Octubre,29,Jueves,Primavera,20:20:00,20,DORREGO AV. 614,AVENIDA,DORREGO AV.,False,Comuna 15,Chacarita,-58.4495878,-34.59322448,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,41,41-60
2020-0049,1,2020-10-30,2020,Octubre,30,Viernes,Primavera,20:00:00,20,"DEL LIBERTADOR AV. Y RAMOS MEJIA, JOSE MARIA, DR. AV.",AVENIDA,DEL LIBERTADOR AV.,True,Comuna 1,Retiro,-58.37533517,-34.59276462,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,36,26-40
2020-0050,1,2020-11-01,2020,Noviembre,1,Domingo,Primavera,22:00:00,22,SANTA FE AV. Y GODOY CRUZ,AVENIDA,SANTA FE AV.,True,Comuna 14,Palermo,-58.42525456,-34.57866344,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,28,26-40
2020-0051,1,2020-11-05,2020,Noviembre,5,Jueves,Primavera,00:40:00,0,AVELLANEDA AV. Y MERCEDES,AVENIDA,AVELLANEDA AV.,True,Comuna 10,Floresta,-58.48493828,-34.62981124,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,49,41-60
2020-0052,1,2020-11-07,2020,Noviembre,7,Sábado,Primavera,06:50:00,6,TUCUMAN Y PUEYRREDON AV.,AVENIDA,TUCUMAN,True,Comuna 3,Balvanera,-58.40480504,-34.60183884,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,MASCULINO,44,41-60
2020-0053,1,2020-11-09,2020,Noviembre,9,Lunes,Primavera,03:30:00,3,"ALCORTA, AMANCIO AV. Y EINSTEIN, ALBERTO",AVENIDA,"ALCORTA, AMANCIO AV.",True,Comuna 4,Nueva Pompeya,-58.41125934,-34.6541774,AUTO-AUTO,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,27,26-40
2020-0054,1,2020-11-19,2020,Noviembre,19,Jueves,Primavera,09:00:00,9,INCLAN Y ALBERTI,CALLE,INCLAN,True,Comuna 4,Parque Patricios,-58.39956546,-34.6297708,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,MASCULINO,59,41-60
2020-0055,1,2020-11-19,2020,Noviembre,19,Jueves,Primavera,12:30:00,12,OLAZABAL AV. 5437,AVENIDA,OLAZABAL AV.,False,Comuna 12,Villa Urquiza,-58.49005682,-34.5786897,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,91,61+
2020-0056,1,2020-11-21,2020,Noviembre,21,Sábado,Primavera,13:00:00,13,"PAZ, GRAL. AV. Y DOCTOR RAMON CARRILLO",GRAL PAZ,"PAZ, GRAL. AV.",True,Comuna 8,Villa Riachuelo,-58.47064556,-34.69843756,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,FEMENINO,34,26-40
2020-0057,1,2020-11-23,2020,Noviembre,23,Lunes,Primavera,07:45:00,7,"NAZCA AV. Y VIALE, LUIS",AVENIDA,NAZCA AV.,True,Comuna 11,Villa Santa Rita,-58.4750156,-34.61945902,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,84,61+
2020-0058,1,2020-11-24,2020,Noviembre,24,Martes,Primavera,16:00:00,16,"OLIVERA AV. Y FALCON, RAMON L., CNEL.",AVENIDA,OLIVERA AV.,True,Comuna 10,Velez Sarsfield,-58.48727942,-34.63652467,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,57,41-60
2020-0059,1,2020-12-01,2020,Diciembre,1,Martes,Verano,06:35:00,6,BRASIL 1100,CALLE,BRASIL,False,Comuna 1,Constitucion,-58.3795169,-34.62794241,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,49,41-60
